"ensembl_id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000154027","AK5",746.151225100127,0.972396599020188,0.272654954377361,3.56639988897604,0.00036191897664053,0.00459755915389623
"ENSG00000163947","ARHGEF3",541.769160797248,-0.888107077472522,0.249364135687836,-3.56148679930578,0.0003687606518822,0.00467490908269488
"ENSG00000154743","TSEN2",159.338486728561,0.487613648674268,0.13710710419056,3.55644334808903,0.000375909496171729,0.00476228901591791
"ENSG00000154864","PIEZO2",153.23479367767,-2.60326058047694,0.732664077129166,-3.55314346880145,0.00038065680077931,0.00481914621422581
"ENSG00000035664","DAPK2",633.042902717231,1.56943157313763,0.441800461757568,3.55235385425839,0.000381801042688289,0.00483034198663162
"ENSG00000150990","DHX37",367.836981197312,0.618080336914266,0.174034799603021,3.55147555732605,0.000383077571732303,0.00484319501404411
"ENSG00000135541","AHI1",434.657704877682,-0.480705525511361,0.135366425167116,-3.55114294344338,0.000383562037895193,0.00484602343594981
"ENSG00000147202","DIAPH2",1230.12257039951,0.687308636024574,0.19361237361335,3.5499210262106,0.000385346732102734,0.00486526427726177
"ENSG00000115307","AUP1",1213.0819528389,0.383836510788604,0.108155414563755,3.54893476518775,0.000386792890953028,0.00488020765672914
"ENSG00000237172","B3GNT9",669.109073353776,-0.541644461431287,0.152702556453462,-3.54705562245358,0.00038956233436039,0.00491181545731876
"ENSG00000004059","ARF5",1225.35425318088,0.369205613340608,0.104110555658914,3.54628414961301,0.000390704672043519,0.00492287886774834
"ENSG00000258457",NA,8.33145795249569,-2.45850976463096,0.69346041709454,-3.54527771740977,0.000392199625099129,0.00493836723066891
"ENSG00000186665","C17orf58",257.766666329821,-0.708171747798792,0.19982324754677,-3.54399078432072,0.000394119021333996,0.00495917536323109
"ENSG00000189298","ZKSCAN3",133.523270644532,-0.546339041178957,0.154174966301595,-3.54363003465955,0.000394658634292047,0.00496260535745446
"ENSG00000177425","PAWR",464.51468965252,0.947478092741726,0.267478974408156,3.54225260074437,0.000396725370260018,0.00498522042344992
"ENSG00000196781","TLE1",1105.65745711537,0.89198464066846,0.251849677434088,3.54173429863495,0.000397505658626366,0.00499165044971014
"ENSG00000258130",NA,52.3864424797083,-0.821405309480582,0.231955637417067,-3.54121727166155,0.000398285455706824,0.00499806562748908
"ENSG00000110768","GTF2H1",1350.05273263877,0.375365594943375,0.106023503557468,3.54039983917259,0.000399521250935308,0.00501019058612193
"ENSG00000141452","RMC1",296.434702514611,0.527671420083155,0.149092158905076,3.53922985593838,0.000401296266914874,0.00502905672327237
"ENSG00000167995","BEST1",317.412567712736,-0.733267072963242,0.2074667930452,-3.53438283881646,0.000408728594753908,0.00511846895484324
"ENSG00000182217",NA,158.128687631005,-0.528816312729323,0.149635013907297,-3.53404125759588,0.000409257189502129,0.00511846895484324
"ENSG00000183941",NA,158.128687631005,-0.528816312729323,0.149635013907297,-3.53404125759588,0.000409257189502129,0.00511846895484324
"ENSG00000261425",NA,22.8004236186549,-1.95695159013358,0.553930103798772,-3.5328493192789,0.000411106712233645,0.00513814273494438
"ENSG00000101974","ATP11C",1376.22533998386,0.366980180463159,0.10388314452534,3.53262487518986,0.000411455852894576,0.00513905042072963
"ENSG00000167380","ZNF226",321.240257821071,-0.494557354091234,0.140021880726502,-3.53200050967198,0.000412428560566329,0.00514773995844541
"ENSG00000123104","ITPR2",206.958738790151,0.864532739664998,0.24481916471834,3.53131153216549,0.000413504420600048,0.00515770446768583
"ENSG00000100767","PAPLN",208.81360047707,1.09087907449913,0.309109979692771,3.52909691101973,0.000416980401436354,0.00519757260945314
"ENSG00000261827",NA,11.5446252265659,-1.87982871347775,0.532743910770182,-3.52857850737345,0.000417797999167458,0.00520427333413351
"ENSG00000158201","ABHD3",87.8623410479912,0.789385417766644,0.223884317250203,3.52586294324699,0.000422105354623309,0.00525440590467126
"ENSG00000170854","RIOX2",360.388486102739,-0.544727738505567,0.154520414812608,-3.52528006843741,0.000423035284605331,0.00526245700427716
"ENSG00000090565","RAB11FIP3",1991.94750350268,0.49795054387554,0.141274637509585,3.52469878991378,0.000423964572769232,0.00526696630007765
"ENSG00000198873","GRK5",2935.22973886047,0.490613896014938,0.139186380619565,3.52486998965741,0.000423690678429855,0.00526696630007765
"ENSG00000102900","NUP93",610.359550222834,0.378173481380516,0.107323097715875,3.52369144600805,0.000425579525786876,0.00528349731913767
"ENSG00000168538","TRAPPC11",1246.99530281774,0.410573723463336,0.116558351551748,3.5224736623103,0.000427539520655644,0.0053042870436483
"ENSG00000088826","SMOX",259.930820787405,-0.770960610839214,0.21892404396383,-3.52158948318436,0.000428967864314448,0.00531845747717413
"ENSG00000164920","OSR2",4600.59859369414,-0.733045365734235,0.208439728091821,-3.51682173280957,0.000436746999923493,0.00541129532905208
"ENSG00000166579","NDEL1",1389.52170633514,0.354522221086793,0.100827516023216,3.51612570724406,0.0004378936005142,0.0054218871189583
"ENSG00000171817","ZNF540",33.1024748240159,-1.18690573136699,0.337837980977458,-3.51323947631034,0.000442678296472092,0.00547748078557512
"ENSG00000230409",NA,668.485594648685,-0.311112645975898,0.0885774160990618,-3.51232469490825,0.000444204945543585,0.00549271384758984
"ENSG00000100605","ITPK1",593.951440667363,0.459752484836787,0.130979243176267,3.51011712762814,0.000447909345215807,0.00552381896538538
"ENSG00000111684","LPCAT3",650.863161374537,0.464829519294717,0.132420460758982,3.51025450772863,0.000447677976354736,0.00552381896538538
"ENSG00000160360","GPSM1",1913.89430495972,-0.430513839558207,0.122639279983056,-3.51040742915064,0.00044742056474674,0.00552381896538538
"ENSG00000169047","IRS1",3604.4463062801,0.731015844054144,0.208246195316732,3.51034429677002,0.000447526818313859,0.00552381896538538
"ENSG00000254986","DPP3",647.121878880579,0.449191404677159,0.127993816583224,3.50947738467573,0.000448988239719864,0.00553345254323187
"ENSG00000064201","TSPAN32",16.979783757302,-1.60101239504501,0.456329264472982,-3.50845873734185,0.000450711144329049,0.00555100504794922
"ENSG00000133818","RRAS2",2959.45118375215,0.643788744310715,0.183535609870799,3.50770482504138,0.000451990256309924,0.0055630721281589
"ENSG00000184788","SATL1",75.211465513309,0.948687427805667,0.270531311264735,3.50675647624872,0.000453604066582319,0.00557923995859192
"ENSG00000138696","BMPR1B",44.4097751506205,0.889307268796401,0.253707921242103,3.50524045304748,0.000456195064199679,0.00560739766412105
"ENSG00000124006","OBSL1",1534.84651937018,0.370843094920926,0.105834581447882,3.50398792008779,0.000458346148916253,0.00562839954075239
"ENSG00000148814","LRRC27",217.847211815281,-0.499388165709715,0.142523801979356,-3.50389309556904,0.000458509384164602,0.00562839954075239
"ENSG00000145242","EPHA5",26.3220865807901,-1.49359082639108,0.426339888296957,-3.50328662034728,0.000459554681887185,0.00563750743423982
"ENSG00000135272","MDFIC",1300.29681148524,0.407311139863993,0.116280283127372,3.50283925106916,0.000460327175262948,0.00564325893948674
"ENSG00000123342","MMP19",616.341571018158,0.415857494545184,0.118776865258795,3.50116576691175,0.000463227614623419,0.0056750726550931
"ENSG00000189339","SLC35E2B",2582.14174722045,-0.441725642461588,0.126200954400623,-3.50017671862715,0.000464949814864354,0.00569241917605667
"ENSG00000068305","MEF2A",1565.56753429165,0.537469980585516,0.153636263021546,3.49832760843801,0.000468185650549931,0.0057282622221662
"ENSG00000148356","LRSAM1",348.001298448618,-0.503922583383717,0.144093003050549,-3.49720369980032,0.000470162678530305,0.00574866669768797
"ENSG00000196409",NA,116.599845111422,-0.553940736874548,0.158458001155746,-3.49582055077224,0.000472606417189507,0.00577474705027415
"ENSG00000166189","HPS6",379.452713380508,0.50648649464022,0.14490570767008,3.49528326236385,0.000473558886150147,0.00578258337654433
"ENSG00000140511","HAPLN3",146.448873946327,1.34100496653211,0.383715655087072,3.4947882598843,0.000474437977948141,0.00578951399879592
"ENSG00000124466","LYPD3",19.928379437852,-1.42173297937835,0.406868461267166,-3.49433075975083,0.000475251821472287,0.00579563983074964
"ENSG00000137269","LRRC1",99.5920135559072,0.692842248170712,0.198329857406745,3.49338348360628,0.000476941065187557,0.00581242603049886
"ENSG00000110906","KCTD10",2888.33126140356,0.518665279142118,0.148484882006768,3.49305109134597,0.000477535134646979,0.00581585221324646
"ENSG00000173114","LRRN3",60.5699589998721,-1.08350924068212,0.310294963967197,-3.49186859763753,0.00047965415146671,0.00583783392600445
"ENSG00000182446","NPLOC4",2003.29190985703,0.249339577093447,0.071413757168466,3.49147821063736,0.00048035564450261,0.0058425455844771
"ENSG00000136111","TBC1D4",694.198213034381,0.560126719937587,0.160482149815067,3.49027428024273,0.000482525038044866,0.00586348388880619
"ENSG00000166398","GARRE1",845.895333361787,0.528512407143316,0.151428717378274,3.49017290969371,0.000482708116754021,0.00586348388880619
"ENSG00000117479","SLC19A2",262.85563022178,1.05225751374845,0.301525591035871,3.48977846335859,0.000483421117132278,0.00586830925010019
"ENSG00000153823","PID1",1396.46417768648,0.62362519835044,0.178711035808252,3.48957296078546,0.000483792972214126,0.00586898980979082
"ENSG00000236739",NA,257.057906334442,0.639193923843582,0.183190611039932,3.48922862484611,0.000484416643088196,0.00587272231689115
"ENSG00000148719","DNAJB12",1085.43039414993,0.35172584633726,0.100840621988552,3.48793808885062,0.000486760775629664,0.00589729401243632
"ENSG00000132170","PPARG",516.135672674553,1.03739995621191,0.297649777799275,3.48530398336632,0.000491578239765556,0.00595177953488134
"ENSG00000132199","ENOSF1",352.474465397626,-0.738416025528816,0.211947055848058,-3.48396453337939,0.000494044951233813,0.00597207772009386
"ENSG00000152926","ZNF117",423.338778277586,-0.595645865104332,0.170970436479825,-3.48391147246454,0.000494142904698322,0.00597207772009386
"ENSG00000187134","AKR1C1",13932.1797816741,0.974020986845875,0.279580144256569,3.48387039228374,0.000494218753484227,0.00597207772009386
"ENSG00000163485","ADORA1",45.74943044923,-1.65270885563777,0.474502305967224,-3.48303650973601,0.000495760749296963,0.0059868184052528
"ENSG00000168172","HOOK3",1358.42917185094,0.31418150867956,0.090224084639687,3.48223547996363,0.00049724621796518,0.00600085776680706
"ENSG00000182054","IDH2",850.731461278088,0.588900707198684,0.169189922177866,3.48070795008455,0.000500090453506388,0.00603126611188593
"ENSG00000198105","ZNF248",257.94484324207,-0.56844758519187,0.163324320697912,-3.4804833888964,0.000500509859355823,0.00603240968620491
"ENSG00000136052","SLC41A2",348.23528761617,-0.968080890346054,0.278169211006561,-3.48018706614954,0.000501063793906589,0.00603517213853141
"ENSG00000225151",NA,424.520620133576,-0.738612683409921,0.212324245066725,-3.47870156409978,0.000503849360708688,0.00606479298495529
"ENSG00000164023","SGMS2",1603.42526562391,0.560042037174531,0.161001628493443,3.47848678560005,0.000504253299150376,0.00606572657910015
"ENSG00000219565",NA,5.21234109509684,3.77920023020895,1.08686288528712,3.47716375392705,0.000506748218134027,0.00609179536482593
"ENSG00000120318","ARAP3",301.262042343139,-0.564194739124267,0.162334240281222,-3.47551285635658,0.000509877552443836,0.00612545204406508
"ENSG00000087076","HSD17B14",254.923605682138,-0.631243598715856,0.181697753458599,-3.47414091093696,0.000512491819061659,0.0061528814323391
"ENSG00000087191","PSMC5",1244.73519854424,0.478788166832747,0.137850521219968,3.47324161414483,0.000514212218752752,0.00616955073306643
"ENSG00000148153","INIP",376.329398088783,-0.392712069313987,0.11309659516387,-3.47235978894831,0.000515904420509871,0.00618586042269416
"ENSG00000107821","KAZALD1",484.077789657041,-1.08430680279516,0.312359794188512,-3.47133921512566,0.000517869357078078,0.00620541715106131
"ENSG00000105971","CAV2",1473.28550438756,0.616635681292049,0.177656150283826,3.47095037411823,0.000518619835907579,0.00621040570254018
"ENSG00000034533","ASTE1",105.286685658741,-0.668967232851771,0.192792255423563,-3.4698864401065,0.000520678455910757,0.00622703288487864
"ENSG00000105186","ANKRD27",542.606012790415,0.384353699909248,0.110764351286892,3.47001264796585,0.00052043385712973,0.00622703288487864
"ENSG00000160766",NA,705.259831833915,-0.311829954146998,0.0898812220030746,-3.46935596999706,0.000521707712450818,0.00623313237218028
"ENSG00000235649","MXRA5Y",136.751971855612,-1.15604968341192,0.333224866359385,-3.46927795648094,0.000521859239769304,0.00623313237218028
"ENSG00000107438","PDLIM1",2869.89772446901,0.743216750445347,0.214276602991793,3.4684923135253,0.000523387498993182,0.00624737101399377
"ENSG00000186260","MRTFB",572.003405757739,-0.436799883946158,0.125965056402378,-3.46762742320268,0.000525074735639295,0.00626348778039557
"ENSG00000068784","SRBD1",273.736806886978,-0.560868763270529,0.161753108165937,-3.46743731622859,0.000525446277118283,0.00626389933306177
"ENSG00000120217","CD274",116.78615974262,-0.808913853604411,0.233340051910397,-3.46667383923886,0.000526940871288285,0.00627726371545632
"ENSG00000162368","CMPK1",2757.7326441834,0.416538675816316,0.120160477280945,3.46651981784671,0.000527242865742659,0.00627726371545632
"ENSG00000263563",NA,390.053064599323,-0.432942032965674,0.124946438273109,-3.46502100379481,0.000530190069523994,0.00630831142260143
"ENSG00000066468","FGFR2",28.7035272208389,-2.36015967316457,0.68122590909515,-3.46457708324613,0.000531065918270936,0.0063146897575594
"ENSG00000162298","SYVN1",1024.91754302669,0.313254187438033,0.0904230465452314,3.46431799642292,0.000531577715653348,0.00631673391650734
"ENSG00000164930","FZD6",1380.01045695598,0.975460574171671,0.281652662685821,3.46334582769338,0.000533502228179336,0.00633555201962489
"ENSG00000147475","ERLIN2",1664.39716221298,-0.406698097936288,0.117461003227328,-3.46240953816123,0.000535361849513556,0.00635357597267525
"ENSG00000116016","EPAS1",22076.2762784277,-0.629615373498574,0.181917751634049,-3.46098919892725,0.000538194405078697,0.00638311615723522
"ENSG00000170323","FABP4",8.79476400480675,3.5581018218312,1.02861467234031,3.4591202298678,0.000541942932906541,0.00642347538779851
"ENSG00000161326",NA,703.206703642005,0.493923722744707,0.142803551811279,3.45876357051291,0.000542661030574985,0.00642788735069222
"ENSG00000099849","RASSF7",42.7951586610186,1.21998228470532,0.352909163839452,3.45693002537142,0.000546366702322705,0.0064635424332702
"ENSG00000118762","PKD2",3815.76017434331,0.86857144007002,0.251253412884831,3.45695379854662,0.00054631850525959,0.0064635424332702
"ENSG00000198832","SELENOM",2076.20430710745,0.251891283102496,0.0728748501795268,3.45649126525768,0.00054725694366512,0.00646995566031569
"ENSG00000147274","RBMX",2945.34576060459,-0.471644952058325,0.136487175954313,-3.45559902430834,0.000549071464096503,0.00648728109360045
"ENSG00000136156","ITM2B",15036.7673621271,0.518619833615565,0.150123679050283,3.4546171323303,0.000551074781424733,0.00650681373111732
"ENSG00000135723","FHOD1",340.494100877645,-0.812125720379069,0.235137037361305,-3.4538400648945,0.000552665026998526,0.00652144731858261
"ENSG00000148730","EIF4EBP2",3283.61671568989,0.696893862493465,0.201828587184204,3.4528996720243,0.000554595229770723,0.00653646858455354
"ENSG00000268894","PLCE1-AS1",6.6287563451744,4.16466188567732,1.20614248437359,3.45287720118759,0.000554641428993325,0.00653646858455354
"ENSG00000197959","DNM3",58.3883872666255,-0.95900184936166,0.277907828174363,-3.45079106141612,0.000558946104802836,0.00658302494154672
"ENSG00000105989","WNT2",333.214688163837,-3.11656786722377,0.903537603320798,-3.44929514363249,0.00056205201297261,0.00661541270493727
"ENSG00000125657","TNFSF9",13.3117287276299,-1.76185385636712,0.510868168114886,-3.44874463967562,0.000563199040482793,0.00662471782745108
"ENSG00000048540","LMO3",60.0652121202479,1.43088361902188,0.414988248834497,3.44800996905466,0.000564733193026346,0.00663856191802318
"ENSG00000069431","ABCC9",849.101371746355,1.04717584808617,0.304026914879161,3.44435244656671,0.000572428983844878,0.00672477412437235
"ENSG00000176148","TCP11L1",485.726473791203,0.345975620694582,0.100502003673415,3.44247485670875,0.000576417445860815,0.00676735200967987
"ENSG00000185561","TLCD2",169.294258004465,0.971515507386821,0.282350104424208,3.44081865798498,0.000579957082280902,0.00680461008471626
"ENSG00000157657","ZNF618",654.150513641363,-0.64824110345377,0.188443776150847,-3.43997088518785,0.000581776767540158,0.00682165376954816
"ENSG00000166263","STXBP4",383.262235503365,0.839126140077823,0.243970641912886,3.43945539306917,0.000582885832788795,0.00682174634910565
"ENSG00000167291","TBC1D16",2728.50105831054,0.55459231493732,0.161231216066824,3.43973287844869,0.00058228858726164,0.00682174634910565
"ENSG00000171603","CLSTN1",6718.47614147683,0.322841211871812,0.0938602718049268,3.43959383095315,0.00058258779481995,0.00682174634910565
"ENSG00000108861","DUSP3",2104.71941851272,0.503240484242083,0.146325334260308,3.43918902892669,0.000583459677976494,0.00682416495606868
"ENSG00000006607","FARP2",877.942000942181,0.598070860062026,0.173932248256683,3.4385277374177,0.000584886614863224,0.00683655203599561
"ENSG00000124374","PAIP2B",25.5648573241367,1.27491235982786,0.370917968548244,3.43718144693234,0.000587801690207741,0.00686630698460771
"ENSG00000067177","PHKA1",495.661271407051,0.873711938552048,0.254338756527865,3.43522926069007,0.000592052722816336,0.0069116205110186
"ENSG00000162604","TM2D1",866.739608112116,0.651601149013006,0.189772589950545,3.43358937759564,0.000595645790715744,0.00694920089168368
"ENSG00000077943","ITGA8",468.384335044168,1.09911409229695,0.320261245042568,3.43192974270384,0.000599302792761346,0.00698747955048282
"ENSG00000007944","MYLIP",339.643688264593,-0.500203055977749,0.145787580264941,-3.4310402509509,0.000601271376945942,0.00700603670253312
"ENSG00000172354","GNB2",2577.61981861789,0.351858672367286,0.102564020217524,3.43062480995813,0.000602192873158481,0.00701237753612179
"ENSG00000124608","AARS2",352.898802645492,-0.779383658799538,0.227230133980062,-3.42993090374151,0.000603734969254976,0.00702593262592595
"ENSG00000247903",NA,174.54121034294,0.996871951989536,0.290670346465054,3.42956192165061,0.000604556469198249,0.0070310901001561
"ENSG00000131771","PPP1R1B",95.419786398675,-3.0455277582829,0.888741200201077,-3.42678808813392,0.000610765505790762,0.00709442307820081
"ENSG00000247796","MOCS2-DT",75.4787388730201,-0.773460086459211,0.225699931746258,-3.42693983323295,0.000610424306148481,0.00709442307820081
"ENSG00000159713","TPPP3",14.1186430680723,-1.54438376971457,0.450735736058779,-3.4263619370823,0.000611724657937552,0.00710112602608958
"ENSG00000106993","CDC37L1",403.690610358141,0.580683903056057,0.169502722318969,3.42580871334521,0.000612971907733352,0.00711116286218748
"ENSG00000137821","LRRC49",247.054830817447,-0.645896526302069,0.188555781353251,-3.42549309104456,0.000613684541877301,0.00711498890255125
"ENSG00000183655","KLHL25",136.044456552842,0.64802985797108,0.189345145388344,3.4224793914942,0.000620528015928186,0.00718984611971654
"ENSG00000267121",NA,51.6612977706032,-0.972554310906477,0.28436225877072,-3.42012443954683,0.000625924962393474,0.0072478600785562
"ENSG00000267683",NA,6.11948604966171,-2.49791578021653,0.73064262053704,-3.41879286809262,0.000628995878008237,0.00727888442888112
"ENSG00000164081","TEX264",836.378533018029,0.316722583718942,0.0926619538469686,3.41804344253317,0.000630730387305236,0.00729441459120586
"ENSG00000143702","CEP170",2135.65932940291,-0.469723576798449,0.13745217422037,-3.41736010698067,0.000632315811774749,0.00730820233944883
"ENSG00000051825","MPHOSPH9",225.873309609759,-0.443008247563444,0.129773890089084,-3.41369321100985,0.000640886981743734,0.00740266286868073
"ENSG00000160746","ANO10",1356.93199909094,0.412784051155471,0.120936197341718,3.41323822171375,0.000641957998604609,0.00740971464361282
"ENSG00000196843","ARID5A",478.52716088197,0.72055664609453,0.211115305101147,3.41309525498072,0.000642294877097673,0.00740971464361282
"ENSG00000198416",NA,96.7048415493568,-0.712888749253992,0.20905539126891,-3.41004718857978,0.000649516403667258,0.00748837615518362
"ENSG00000143398","PIP5K1A",1261.35789339101,0.386182737186479,0.113259580207711,3.40971365493537,0.000650311183767813,0.00749289110373515
"ENSG00000181819",NA,81.5716613981552,0.634832810611306,0.186233701827278,3.40879660546124,0.000652501093163541,0.00751346518986642
"ENSG00000244405","ETV5",492.546448800912,0.824688392371686,0.241953666177566,3.40845586429949,0.00065331652734207,0.00751819669390239
"ENSG00000105750","ZNF85",41.1543258017422,-0.901856998923372,0.264607519842991,-3.4082818185156,0.000653733405190963,0.00751833869769434
"ENSG00000122490","SLC66A2",736.148562232013,0.402182653592048,0.118034857695876,3.40732103586124,0.000656039145936,0.00754019018380987
"ENSG00000067167","TRAM1",9767.04382131026,0.621575437805005,0.182514751220993,3.40561753856481,0.000660145896411345,0.0075775595611573
"ENSG00000137693","YAP1",4152.95194410002,0.351008796249356,0.103072193693628,3.4054654671724,0.000660513666347852,0.0075775595611573
"ENSG00000198467","TPM2",19186.9485096106,0.751112119260212,0.220551277539881,3.40561218977475,0.000660158828710631,0.0075775595611573
"ENSG00000135823","STX6",807.100639173888,0.469165341220426,0.137808564924004,3.40447156879655,0.00066292200882729,0.00760049693649302
"ENSG00000088854","DNAAF9",1552.1893239398,0.321565168864653,0.0944765954139966,3.40364899323006,0.000664921386763015,0.00761872008199176
"ENSG00000134986","NREP",577.78114524031,-0.598127650680722,0.175844839741277,-3.40145125418952,0.000670290815411548,0.00767551127814148
"ENSG00000198566",NA,88.8229341421499,-0.726747755585106,0.213770018627779,-3.39967110565928,0.000674669524519519,0.00772089477413501
"ENSG00000259448","LINC02352",9.61885894492493,1.92461188939922,0.566311059948182,3.39850662562607,0.000677548218258284,0.00774906685312628
"ENSG00000058272","PPP1R12A",1667.44783426186,0.322434310964848,0.0950025791195215,3.39395323740841,0.000688914551618477,0.00786454357606228
"ENSG00000114735","HEMK1",361.157282100586,-0.462644010804644,0.136305486674648,-3.39417012543996,0.000688369152510394,0.00786454357606228
"ENSG00000143862","ARL8A",496.153145930915,0.3761974324511,0.11084096765578,3.39402876398004,0.000688724582597958,0.00786454357606228
"ENSG00000267002",NA,52.4500905627634,-0.840136282381743,0.247562932536002,-3.3936271225078,0.000689735374913829,0.00786908038230419
"ENSG00000148180","GSN",13032.1643691024,0.52819127534621,0.155751460430775,3.39124444730949,0.000695760149249972,0.00793294624160167
"ENSG00000150977","RILPL2",513.587079829898,0.540368390248155,0.159367699954671,3.39070207075746,0.000697138405977877,0.0079437874157565
"ENSG00000263567",NA,4.10400728940201,-5.40466882651395,1.5946301366338,-3.38929304191064,0.000700730817766182,0.00797982980893658
"ENSG00000128805","ARHGAP22",357.985794617677,-0.728267788989871,0.214912157596343,-3.38867655108527,0.000702308005394072,0.00799289300688845
"ENSG00000153179","RASSF3",1140.43263303623,0.391836878144323,0.115678666010249,3.38728731631125,0.000705874228387498,0.00802856336265707
"ENSG00000161091","MFSD12",715.850353980232,0.486543281865519,0.143648566946665,3.38703888390455,0.000706513735551336,0.00803092218667986
"ENSG00000099840","IZUMO4",37.675495406214,1.03625416321675,0.30608702349026,3.38548871298269,0.00071051631459805,0.00807148270587088
"ENSG00000250934","LOC105374088",4.8636887657873,3.19497647519701,0.943878859904948,3.38494335546275,0.000711929443827874,0.00808259542672025
"ENSG00000110583","NAA40",402.374961370715,-0.516212623386557,0.152590878104527,-3.38298481402633,0.000717025969997509,0.00813548696727943
"ENSG00000053747","LAMA3",1196.32141855668,0.878640294822043,0.259923459859502,3.3803808832684,0.000723854432669088,0.00820607513848181
"ENSG00000116171","SCP2",3020.56037479127,-0.298540292092474,0.0883183149375817,-3.38027613302479,0.000724130386177572,0.00820607513848181
"ENSG00000135318","NT5E",4217.57266752344,-0.86992848802908,0.257441073082686,-3.37913634997036,0.000727139348549079,0.00823060401191027
"ENSG00000177628","GBA1",2772.05885792479,-0.284941149835793,0.0843240508730948,-3.37912074770483,0.000727180618109048,0.00823060401191027
"ENSG00000046653","GPM6B",1090.45825722703,2.58448415474056,0.765064528396578,3.37812571203258,0.000729817086261246,0.0082554172539046
"ENSG00000164574","GALNT10",3126.63953683577,0.455612000224615,0.134906486252939,3.37724310282886,0.000732163095132935,0.00827691674151192
"ENSG00000159593","NAE1",717.215221833617,0.328327545942279,0.0972362721905128,3.37659536452605,0.000733889262981274,0.00829138720517141
"ENSG00000254893",NA,1922.75019231477,0.406739039252838,0.120475534920055,3.37611316291512,0.000735176743210594,0.00830088686061293
"ENSG00000070718","AP3M2",392.944891675775,-0.438728443495852,0.129992506276116,-3.37502873099432,0.00073807984892885,0.00832860594556325
"ENSG00000163629","PTPN13",2391.36468477134,-0.443453798574886,0.131401827619799,-3.37479171034047,0.000738715787349813,0.00833072385187881
"ENSG00000170456","DENND5B",453.268003942092,-0.48007389688483,0.142273067970602,-3.37431323955163,0.000740001099625647,0.0083401579360477
"ENSG00000166123","GPT2",310.837903231996,-0.556062259820521,0.164847109509169,-3.37319993948449,0.000742999792058421,0.00836887947600348
"ENSG00000146278","PNRC1",2230.90736962271,0.463809194159331,0.137517878301932,3.37271924121021,0.000744298046121086,0.0083784247045187
"ENSG00000147324","MFHAS1",449.846712374942,0.444025522845074,0.131685478111283,3.37186399908002,0.00074661306582721,0.00839939699055611
"ENSG00000185418","TARS3",197.565832596306,-0.816119439685481,0.242085296284383,-3.37120615011152,0.000748398318267743,0.00841438762553297
"ENSG00000270093",NA,11.0490039239026,-2.03325796498954,0.603198832104864,-3.37079227738966,0.000749523505401804,0.00842194337841145
"ENSG00000086015","MAST2",1782.6409352184,-0.343125960407642,0.101835468411713,-3.36941505508092,0.000753279052733237,0.00845902791241523
"ENSG00000100528","CNIH1",1605.18838748673,0.442482790982283,0.131361513916429,3.36843553176304,0.000755960740306276,0.00847889581085826
"ENSG00000225783","MIAT",69.7506634426487,-1.86106643401799,0.552483249440201,-3.36854816124055,0.000755651938785514,0.00847889581085826
"ENSG00000131323","TRAF3",589.167730970682,-0.417643278755847,0.124033415248515,-3.36718357645036,0.000759401184484724,0.00850721580087318
"ENSG00000150768","DLAT",456.127265972328,0.417853787313541,0.124090719150826,3.36732505196991,0.00075901167437441,0.00850721580087318
"ENSG00000022840","RNF10",2666.0811750617,0.275894019823866,0.0819574568132404,3.36630772295139,0.000761816716794956,0.00852913474797245
"ENSG00000132613","MTSS2",1014.84926073027,0.763694793008342,0.226942943156639,3.36514007611698,0.000765048087131288,0.00856015574914809
"ENSG00000131730","CKMT2",20.0333117232276,-1.19327563156825,0.354689310361162,-3.3642841684549,0.000767424821967991,0.00858158262110416
"ENSG00000272796",NA,17.6402301824212,-1.66342157826316,0.49457988677864,-3.36330211302682,0.000770160295793033,0.00860699284264192
"ENSG00000229647",NA,5.04419174850558,2.9911908438762,0.88987713287284,3.36135263327823,0.000775617329786186,0.00866276927528622
"ENSG00000079101","CLUL1",6.77257079390926,-2.97234565164489,0.88433690745925,-3.361100986031,0.000776324357182201,0.00866545836530402
"ENSG00000065491","TBC1D22B",295.802168134748,-0.406759182191978,0.121047231773621,-3.36033444327489,0.000778481722244167,0.00868432341411035
"ENSG00000196659","IFT70B",107.497443720001,-0.598688353379116,0.178183863013653,-3.35994709764062,0.000779573986804451,0.00869129126860271
"ENSG00000204516","MICB",199.156532821204,0.474231964157277,0.141149697937826,3.35978022684942,0.000780044979144817,0.00869132849964414
"ENSG00000031823","RANBP3",1526.65531808186,-0.39360820057441,0.117208405338271,-3.35819090310486,0.000784544098161715,0.00873622052985948
"ENSG00000110911","SLC11A2",1026.96488696996,0.329805526168096,0.0982445438764845,3.35698567222966,0.000787971958092806,0.00876913703063162
"ENSG00000237928","NFIA-AS2",7.3201087295603,3.00834942998617,0.896332849207149,3.3562860411143,0.00078996818716649,0.00878083657804379
"ENSG00000267528",NA,18.3335154026563,-2.10561811013272,0.627346125216198,-3.35638975917333,0.000789671956589345,0.00878083657804379
"ENSG00000160613","PCSK7",2069.05978643918,0.849866390905092,0.253262721193066,3.35567108693121,0.000791726686007706,0.00879512280899774
"ENSG00000168924","LETM1",647.51749319487,0.352314349147878,0.105016930984627,3.35483379531871,0.000794126813570239,0.00881651543022873
"ENSG00000100380","ST13",6223.72233668603,-0.271359654006012,0.0809273149773248,-3.35312810121088,0.000799037153626923,0.00886573462695902
